collecTime;ORIGEN;idSite;id;Device;description;formattedValue;rawValue;nombre;rounded_collecTime
2024-07-29 05:15:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;221.6 V;221.6;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:15:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.253 A;0.253;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:15:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:15:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:15:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:15:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:15:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.41 A;-2.41;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:15:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);221.1 V;221.1;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.11 Hz;50.11;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.14 A;-2.14;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.3 V;222.3;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.6 V;222.6;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.281 A;0.281;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.12 Hz;50.12;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:20:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.8 V;222.8;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.15 Hz;50.15;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.15 Hz;50.15;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.264 A;0.264;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;217.0 V;217.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.08 A;-2.08;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:25:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:15:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.27 A;-2.27;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.11 Hz;50.11;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.1 V;222.1;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.13 Hz;50.13;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.291 A;0.291;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.7 V;222.7;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:30:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.3 V;222.3;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.42 A;-2.42;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.257 A;0.257;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.09 Hz;50.09;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.9 V;222.9;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:35:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.25 A;0.25;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.0 V;223.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.06 Hz;50.06;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.29 A;-2.29;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.5 V;222.5;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.07 Hz;50.07;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:40:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:30:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.01 Hz;50.01;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.257 A;0.257;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.5 V;223.5;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.0 V;223.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.2800000000000002 A;-2.2800000000000002;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:45:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;49.99 Hz;49.99;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.27 A;-2.27;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.3 V;222.3;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.01 Hz;50.01;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.251 A;0.251;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.0 V;223.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:50:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;222.8 V;222.8;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);220.1 V;220.1;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.27 A;-2.27;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 05:55:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.257 A;0.257;Casa Melipilla;2024-07-29 05:45:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.1 V;223.1;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.02 Hz;50.02;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.24 A;-2.24;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.7 V;223.7;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.03 Hz;50.03;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:00:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.253 A;0.253;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.258 A;0.258;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.4 V;223.4;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.8 V;222.8;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.21 A;-2.21;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:05:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.25 A;-2.25;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);223.1 V;223.1;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.258 A;0.258;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.4 V;223.4;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:10:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:00:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.03 Hz;50.03;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.255 A;0.255;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;223.0 V;223.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.29 A;-2.29;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:15:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.6 V;222.6;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);218.1 V;218.1;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-6.1 A;-6.1;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;elec_freq;Inversor;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;a_i;Inversor;Phase A current of grid (IA);0.271 A;0.271;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;ab_u;Inversor;A-B line voltage of grid;218.5 V;218.5;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;pv1_i;Inversor;PV1 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;pv2_u;Inversor;PV2 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;pv1_u;Inversor;PV1 input voltage;0.0 V;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;ch_discharge_power;Battery-1;Charge/Discharge power;0.0 W;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;battery_soc;Battery-1;Battery SOC;28.0 %;28.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:20:00;Fusión solar;NE=33781459;pv2_i;Inversor;PV2 input current;0.0 A;0.0;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:25:00;Fusión solar;NE=33781459;meter_u;Meter-1;Phase A voltage (AC output);222.3 V;222.3;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:25:00;Fusión solar;NE=33781459;meter_i;Meter-1;Phase A current of grid (IA);-2.44 A;-2.44;Casa Melipilla;2024-07-29 06:15:00
2024-07-29 06:25:00;Fusión solar;NE=33781459;grid_frequency;Meter-1;Grid frequency;50.04 Hz;50.04;Casa Melipilla;2024-07-29 06:15:00
